retailer_id,territory_id,state,district,tehsil,last_visit_date,last_visit_days,sales_qty_30,sales_value_30,transactions_30,sales_qty_7,sales_value_7,transactions_7,sales_growth_ratio,total_stock_qty,unique_skus,stock_status,recommended_sku_id,recommended_product,product_sales_qty_30,grower_count,avg_farm_size,product_scans,campaign_attendance,total_messages,total_opened,total_clicked,engagement_rate,sales_demand_score,stock_alert_score,last_visit_gap_score,product_relevance_score,grower_engagement_score,visit_priority_score,priority_level,recommended_action,explanation
RTL_00313,TER_0041,Rajasthan,Bikaner,Bikaner_T010,2026-03-05,31.0,70.0,125409.2,7.0,0.0,0.0,0.0,0.0,27,2,Medium Stock,SY_ALTO_5SC,Alto 5 SC,49.0,3.0,1.225,0.0,3.0,0.0,0.0,0.0,0.0,9.762900976290098,96.33152173913044,45.28301886792453,16.78082191780822,5.357142857142857,39.121192074640064,Medium,Plan visit this week and check demand for Alto 5 SC.,Current retailer stock is low
RTL_00314,TER_0042,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T021,2026-01-08,87.0,26.0,41755.95,4.0,0.0,0.0,0.0,0.0,65,2,Good Stock,SY_MOV_60,Movondo,20.0,1.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,3.626220362622036,91.16847826086956,100.0,6.8493150684931505,1.7857142857142856,45.08595436284941,High,Visit retailer urgently and discuss restocking of Movondo.,Current retailer stock is low | This area has not been visited recently
RTL_00315,TER_0042,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T014,2026-02-14,50.0,32.0,54584.18,8.0,3.0,1759.38,1.0,0.09090909090909091,420,4,Good Stock,SY_MOV_60,Movondo,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.299860529986053,42.934782608695656,81.13207547169812,8.561643835616438,0.0,29.83431548085182,Low,Monitor retailer and schedule visit later.,This area has not been visited recently
RTL_00316,TER_0042,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T015,2026-03-05,31.0,45.0,43988.25,12.0,11.0,7858.4,1.0,0.2391304347826087,293,4,Good Stock,SY_MOV_60,Movondo,24.0,1.0,0.64,0.0,1.0,1.0,1.0,0.0,0.0,9.344490934449093,60.190217391304344,45.28301886792453,8.21917808219178,1.7857142857142856,28.318953542645914,Low,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00317,TER_0042,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T013,2025-10-25,162.0,13.0,16006.050000000001,4.0,0.0,0.0,0.0,0.0,42,2,Medium Stock,SY_SCO_250EC,Score 250 EC,8.0,3.0,1.4400000000000002,1.0,0.0,3.0,1.0,1.0,0.25,1.813110181311018,94.29347826086956,100.0,2.73972602739726,50.0,49.52826152372029,High,Visit retailer urgently and discuss restocking of Score 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_00318,TER_0042,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T019,2026-01-03,92.0,9.0,13019.720000000001,2.0,0.0,0.0,0.0,0.0,141,2,Good Stock,SY_AMI_250SC,Amistar 250 SC,8.0,1.0,1.27,0.0,0.0,1.0,1.0,0.0,0.0,1.2552301255230125,80.84239130434783,100.0,2.73972602739726,1.7857142857142856,41.17669719642488,Medium,Plan visit this week and check demand for Amistar 250 SC.,Current retailer stock is low | This area has not been visited recently
RTL_00319,TER_0042,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T020,2026-01-16,79.0,21.0,26063.83,6.0,0.0,0.0,0.0,0.0,169,2,Good Stock,SY_CRU_350FS,Cruiser 350 FS,16.0,2.0,0.94,0.0,2.0,1.0,0.0,0.0,0.0,2.928870292887029,77.03804347826087,100.0,5.47945205479452,3.571428571428571,41.317232622793355,Medium,Plan visit this week and check demand for Cruiser 350 FS.,Current retailer stock is low | This area has not been visited recently
RTL_00320,TER_0042,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T024,2026-01-07,88.0,21.0,26746.23,3.0,0.0,0.0,0.0,0.0,177,2,Good Stock,SY_SCO_250EC,Score 250 EC,21.0,1.0,1.05,0.0,1.0,1.0,0.0,0.0,0.0,2.928870292887029,75.95108695652173,100.0,7.191780821917808,1.7857142857142856,41.12377137885564,Medium,Plan visit this week and check demand for Score 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_00321,TER_0042,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T022,2025-10-26,161.0,49.0,60504.71,7.0,0.0,0.0,0.0,0.0,204,3,Good Stock,SY_AXI_50EC,Axial 50 EC,43.0,1.0,1.11,0.0,1.0,0.0,0.0,0.0,0.0,6.834030683403068,72.28260869565217,100.0,14.726027397260275,1.7857142857142856,42.50833691709444,Medium,Plan visit this week and check demand for Axial 50 EC.,Current retailer stock is low | This area has not been visited recently
RTL_00322,TER_0042,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T020,2026-01-16,79.0,102.0,119303.34,14.0,0.0,0.0,0.0,0.0,255,4,Good Stock,SY_TOP_15WP,Topik 15 WP,46.0,2.0,0.94,0.0,2.0,1.0,0.0,0.0,0.0,14.225941422594143,65.35326086956522,100.0,15.753424657534246,3.571428571428571,43.32625419994254,Medium,Plan visit this week and check demand for Topik 15 WP.,This area has not been visited recently
RTL_00323,TER_0042,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T017,2025-11-18,138.0,21.0,25247.72,4.0,0.0,0.0,0.0,0.0,134,2,Good Stock,SY_VIB_INT,Vibrance Integral,18.0,1.0,2.87,0.0,1.0,1.0,1.0,0.0,0.0,2.928870292887029,81.79347826086956,100.0,6.164383561643835,1.7857142857142856,42.430259615901505,Medium,Plan visit this week and check demand for Vibrance Integral.,Current retailer stock is low | This area has not been visited recently
RTL_00324,TER_0042,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T013,2025-10-25,162.0,9.0,9351.26,8.0,0.0,0.0,0.0,0.0,94,2,Good Stock,SY_ACT_25WG,Actara 25 WG,6.0,3.0,1.4400000000000002,1.0,0.0,3.0,1.0,1.0,0.25,1.2552301255230125,87.22826086956522,100.0,2.054794520547945,50.0,47.491853433130395,High,Visit retailer urgently and discuss restocking of Actara 25 WG.,Current retailer stock is low | This area has not been visited recently
RTL_00325,TER_0043,Rajasthan,Sikar,Sikar_T011,2026-02-01,63.0,13.0,12967.35,2.0,0.0,0.0,0.0,0.0,379,3,Good Stock,SY_KAV_75WP,Kavach 75 WP,7.0,2.0,2.46,0.0,1.0,2.0,1.0,1.0,0.3333333333333333,1.813110181311018,48.50543478260869,100.0,2.3972602739726026,63.09523809523808,39.339404600665176,Medium,Plan visit this week and check demand for Kavach 75 WP.,This area has not been visited recently
RTL_00326,TER_0043,Rajasthan,Sikar,Sikar_T012,2026-03-15,21.0,13.0,13994.07,5.0,0.0,0.0,0.0,0.0,192,2,Good Stock,SY_MOV_60,Movondo,8.0,1.0,1.09,1.0,1.0,1.0,1.0,0.0,0.0,1.813110181311018,73.91304347826087,26.41509433962264,2.73972602739726,1.7857142857142856,24.89474312456407,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00327,TER_0043,Rajasthan,Sikar,Sikar_T012,2026-03-15,21.0,72.0,95760.95999999999,16.0,0.0,0.0,0.0,0.0,102,4,Good Stock,SY_VIB_INT,Vibrance Integral,24.0,1.0,1.09,1.0,1.0,1.0,1.0,0.0,0.0,10.0418410041841,86.1413043478261,26.41509433962264,8.21917808219178,1.7857142857142856,31.242345397036477,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00328,TER_0043,Rajasthan,Sikar,Sikar_T015,2025-11-16,140.0,26.0,34526.67,6.0,0.0,0.0,0.0,0.0,65,4,Good Stock,SY_AXI_50EC,Axial 50 EC,14.0,1.0,1.1,1.0,1.0,1.0,1.0,0.0,0.0,3.626220362622036,91.16847826086956,100.0,4.794520547945205,1.7857142857142856,44.77773518476722,High,Visit retailer urgently and discuss restocking of Axial 50 EC.,Current retailer stock is low | This area has not been visited recently
RTL_00329,TER_0043,Rajasthan,Sikar,Sikar_T009,2026-03-14,22.0,16.0,23059.760000000002,2.0,0.0,0.0,0.0,0.0,119,2,Good Stock,SY_AMI_250SC,Amistar 250 SC,16.0,1.0,2.61,0.0,1.0,0.0,0.0,0.0,0.0,2.2315202231520224,83.83152173913044,28.30188679245283,5.47945205479452,1.7857142857142856,28.28820309700939,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00330,TER_0043,Rajasthan,Sikar,Sikar_T011,2026-02-01,63.0,175.0,160715.00999999998,7.0,0.0,0.0,0.0,0.0,150,3,Good Stock,SY_VER_18EC,Vertimec 1.8 EC,98.0,2.0,2.46,0.0,1.0,2.0,1.0,1.0,0.3333333333333333,24.407252440725244,79.61956521739131,100.0,33.56164383561644,63.09523809523808,58.570837421431676,High,Visit retailer urgently and discuss restocking of Vertimec 1.8 EC.,Current retailer stock is low | This area has not been visited recently
RTL_00331,TER_0043,Rajasthan,Sikar,Sikar_T012,2026-03-15,21.0,50.0,73009.34,8.0,1.0,1789.16,1.0,0.0196078431372549,63,2,Good Stock,SY_KAV_75WP,Kavach 75 WP,38.0,1.0,1.09,1.0,1.0,1.0,1.0,0.0,0.0,7.252440725244072,91.44021739130434,26.41509433962264,13.013698630136986,1.7857142857142856,32.44943165641581,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00332,TER_0044,Madhya Pradesh,Sehore,Sehore_T015,2025-12-11,115.0,34.0,34770.19,5.0,0.0,0.0,0.0,0.0,58,2,Good Stock,SY_ACT_25WG,Actara 25 WG,34.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.741980474198047,92.1195652173913,100.0,11.643835616438356,3.571428571428571,46.55620364621585,High,Visit retailer urgently and discuss restocking of Actara 25 WG.,Current retailer stock is low | This area has not been visited recently
RTL_00333,TER_0044,Madhya Pradesh,Sehore,Sehore_T018,2025-12-10,116.0,40.0,56794.5,10.0,0.0,0.0,0.0,0.0,288,4,Good Stock,SY_ACT_25WG,Actara 25 WG,15.0,1.0,1.19,0.0,1.0,1.0,0.0,0.0,0.0,5.578800557880056,60.869565217391305,100.0,5.136986301369863,1.7857142857142856,37.84015084548875,Medium,Plan visit this week and check demand for Actara 25 WG.,This area has not been visited recently
RTL_00334,TER_0044,Madhya Pradesh,Sehore,Sehore_T013,2025-12-12,114.0,21.0,35391.46,7.0,3.0,3750.2699999999995,2.0,0.13636363636363635,135,4,Good Stock,SY_AMI_250SC,Amistar 250 SC,13.0,1.0,1.8,1.0,1.0,1.0,1.0,0.0,0.0,3.765690376569038,81.65760869565217,100.0,4.4520547945205475,1.7857142857142856,42.39048893463327,Medium,Plan visit this week and check demand for Amistar 250 SC.,Current retailer stock is low | This area has not been visited recently
RTL_00335,TER_0044,Madhya Pradesh,Sehore,Sehore_T015,2025-12-11,115.0,73.0,103344.73999999999,7.0,5.0,8707.949999999999,1.0,0.06756756756756757,276,4,Good Stock,SY_ALTO_5SC,Alto 5 SC,62.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.576011157601116,62.5,100.0,21.232876712328768,3.571428571428571,42.639877711272504,Medium,Plan visit this week and check demand for Alto 5 SC.,This area has not been visited recently
RTL_00336,TER_0044,Madhya Pradesh,Sehore,Sehore_T014,2025-12-10,116.0,21.0,27630.51,7.0,0.0,0.0,0.0,0.0,110,2,Good Stock,SY_ALTO_5SC,Alto 5 SC,12.0,3.0,0.79,0.0,1.0,2.0,0.0,0.0,0.0,2.928870292887029,85.05434782608695,100.0,4.10958904109589,5.357142857142857,43.29440068626651,Medium,Plan visit this week and check demand for Alto 5 SC.,Current retailer stock is low | This area has not been visited recently
RTL_00337,TER_0044,Madhya Pradesh,Sehore,Sehore_T016,2026-02-12,52.0,78.0,91936.38,6.0,0.0,0.0,0.0,0.0,87,3,Good Stock,SY_AMI_250SC,Amistar 250 SC,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87866108786611,88.17934782608695,84.90566037735849,11.643835616438356,0.0,44.03614270081902,High,Visit retailer urgently and discuss restocking of Amistar 250 SC.,Current retailer stock is low | This area has not been visited recently
RTL_00338,TER_0045,Gujarat,Ahmedabad,Ahmedabad_T014,2026-03-22,14.0,15.0,19183.23,8.0,0.0,0.0,0.0,0.0,73,2,Good Stock,SY_VIB_INT,Vibrance Integral,10.0,3.0,2.06,0.0,0.0,1.0,0.0,0.0,0.0,2.092050209205021,90.08152173913044,13.20754716981132,3.4246575342465753,5.357142857142857,26.83891784735765,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00339,TER_0045,Gujarat,Ahmedabad,Ahmedabad_T013,2026-02-18,46.0,34.0,40984.090000000004,13.0,4.0,5153.36,1.0,0.11428571428571428,124,3,Good Stock,SY_MOV_60,Movondo,17.0,1.0,1.22,0.0,1.0,1.0,0.0,0.0,0.0,5.857740585774058,83.15217391304347,73.58490566037736,5.821917808219178,1.7857142857142856,38.31420588587286,Medium,Plan visit this week and check demand for Movondo.,Current retailer stock is low | This area has not been visited recently
RTL_00340,TER_0045,Gujarat,Ahmedabad,Ahmedabad_T012,2026-02-17,47.0,3.0,5752.11,2.0,0.0,0.0,0.0,0.0,246,3,Good Stock,SY_TOP_15WP,Topik 15 WP,2.0,2.0,0.89,0.0,1.0,2.0,0.0,0.0,0.0,0.41841004184100417,66.57608695652175,75.47169811320755,0.684931506849315,3.571428571428571,32.323766957494506,Low,Monitor retailer and schedule visit later.,This area has not been visited recently
RTL_00341,TER_0045,Gujarat,Ahmedabad,Ahmedabad_T014,2026-03-22,14.0,19.0,29872.32,4.0,0.0,0.0,0.0,0.0,120,2,Good Stock,SY_TILT_250EC,Tilt 250 EC,11.0,3.0,2.06,0.0,0.0,1.0,0.0,0.0,0.0,2.6499302649930265,83.69565217391305,13.20754716981132,3.767123287671233,5.357142857142857,25.461184335803402,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00342,TER_0045,Gujarat,Ahmedabad,Ahmedabad_T024,2026-03-10,26.0,40.0,64263.6,1.0,0.0,0.0,0.0,0.0,231,2,Good Stock,SY_SCO_250EC,Score 250 EC,40.0,1.0,3.64,0.0,1.0,0.0,0.0,0.0,0.0,5.578800557880056,68.61413043478261,35.84905660377358,13.698630136986301,1.7857142857142856,28.230350045933758,Low,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00343,TER_0045,Gujarat,Ahmedabad,Ahmedabad_T016,2026-02-20,44.0,108.0,143119.24,15.0,0.0,0.0,0.0,0.0,148,4,Good Stock,SY_TOP_15WP,Topik 15 WP,40.0,3.0,2.02,2.0,3.0,3.0,0.0,0.0,0.0,15.062761506276152,79.8913043478261,69.81132075471697,13.698630136986301,5.357142857142857,41.044427496044996,Medium,Plan visit this week and check demand for Topik 15 WP.,Current retailer stock is low
RTL_00344,TER_0045,Gujarat,Ahmedabad,Ahmedabad_T021,2026-03-13,23.0,63.0,81471.96,7.0,0.0,0.0,0.0,0.0,82,3,Good Stock,SY_AXI_50EC,Axial 50 EC,52.0,1.0,0.92,0.0,1.0,0.0,0.0,0.0,0.0,8.786610878661087,88.8586956521739,30.18867924528302,17.80821917808219,1.7857142857142856,33.73819733098217,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00345,TER_0045,Gujarat,Ahmedabad,Ahmedabad_T023,2026-03-11,25.0,67.0,101260.17,10.0,0.0,0.0,0.0,0.0,53,2,Good Stock,SY_TILT_250EC,Tilt 250 EC,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.344490934449093,92.79891304347827,33.9622641509434,16.43835616438356,0.0,35.26128179605051,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00346,TER_0045,Gujarat,Ahmedabad,Ahmedabad_T021,2026-03-13,23.0,47.0,72854.52,4.0,0.0,0.0,0.0,0.0,265,2,Good Stock,SY_ALTO_5SC,Alto 5 SC,34.0,1.0,0.92,0.0,1.0,0.0,0.0,0.0,0.0,6.5550906555090656,63.994565217391305,30.18867924528302,11.643835616438356,1.7857142857142856,25.92805112109433,Low,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00347,TER_0045,Gujarat,Ahmedabad,Ahmedabad_T016,2026-02-20,44.0,10.0,20610.100000000002,1.0,0.0,0.0,0.0,0.0,310,2,Good Stock,SY_ALTO_5SC,Alto 5 SC,10.0,3.0,2.02,2.0,3.0,3.0,0.0,0.0,0.0,1.394700139470014,57.880434782608695,69.81132075471697,3.4246575342465753,5.357142857142857,29.900195804287847,Low,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00348,TER_0046,Uttar Pradesh,Agra,Agra_T018,2026-03-22,14.0,37.0,61505.42,9.0,2.0,3862.97,2.0,0.05263157894736842,125,3,Good Stock,SY_TILT_250EC,Tilt 250 EC,30.0,2.0,1.17,1.0,2.0,1.0,0.0,0.0,0.0,5.718270571827057,83.0163043478261,13.20754716981132,10.273972602739725,3.571428571428571,27.00930544002072,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00349,TER_0046,Uttar Pradesh,Agra,Agra_T012,2026-03-03,33.0,217.0,152517.08,11.0,0.0,0.0,0.0,0.0,254,4,Good Stock,SY_AMI_250SC,Amistar 250 SC,184.0,2.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,30.264993026499305,65.48913043478261,49.056603773584904,63.013698630136986,3.571428571428571,45.072298923025826,High,Visit retailer urgently and discuss restocking of Amistar 250 SC.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00350,TER_0046,Uttar Pradesh,Agra,Agra_T018,2026-03-22,14.0,42.0,67123.46,5.0,0.0,0.0,0.0,0.0,74,2,Good Stock,SY_VER_18EC,Vertimec 1.8 EC,25.0,2.0,1.17,1.0,2.0,1.0,0.0,0.0,0.0,5.857740585774058,89.94565217391305,13.20754716981132,8.561643835616438,3.571428571428571,28.526634085658063,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00351,TER_0046,Uttar Pradesh,Agra,Agra_T022,2026-03-20,16.0,35.0,46710.61,9.0,1.0,1572.59,1.0,0.027777777777777776,254,3,Good Stock,SY_AMI_250SC,Amistar 250 SC,21.0,3.0,1.7433333333333334,2.0,1.0,3.0,1.0,0.0,0.0,5.160390516039052,65.48913043478261,16.9811320754717,7.191780821917808,5.357142857142857,22.931107587603666,Low,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00352,TER_0046,Uttar Pradesh,Agra,Agra_T015,2026-02-08,56.0,24.0,33820.15,5.0,0.0,0.0,0.0,0.0,188,4,Good Stock,SY_ALTO_5SC,Alto 5 SC,8.0,1.0,2.67,0.0,1.0,1.0,0.0,0.0,0.0,3.3472803347280333,74.45652173913044,92.45283018867924,2.73972602739726,1.7857142857142856,38.69841090561789,Medium,Plan visit this week and check demand for Alto 5 SC.,Current retailer stock is low | This area has not been visited recently
RTL_00353,TER_0046,Uttar Pradesh,Agra,Agra_T022,2026-03-20,16.0,69.0,80793.14,14.0,0.0,0.0,0.0,0.0,292,4,Good Stock,SY_KAV_75WP,Kavach 75 WP,31.0,3.0,1.7433333333333334,2.0,1.0,3.0,1.0,0.0,0.0,9.623430962343097,60.32608695652174,16.9811320754717,10.616438356164384,5.357142857142857,23.492957482066647,Low,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00354,TER_0046,Uttar Pradesh,Agra,Agra_T017,2026-03-22,14.0,43.0,50166.64,7.0,0.0,0.0,0.0,0.0,213,3,Good Stock,SY_VIB_INT,Vibrance Integral,24.0,3.0,1.7033333333333334,0.0,3.0,2.0,0.0,0.0,0.0,5.997210599721059,71.05978260869566,13.20754716981132,8.21917808219178,5.357142857142857,23.97420926409555,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00355,TER_0046,Uttar Pradesh,Agra,Agra_T015,2026-02-08,56.0,3.0,4119.030000000001,2.0,0.0,0.0,0.0,0.0,102,2,Good Stock,SY_VIB_INT,Vibrance Integral,3.0,1.0,2.67,0.0,1.0,1.0,0.0,0.0,0.0,0.41841004184100417,86.1413043478261,92.45283018867924,1.0273972602739725,1.7857142857142856,40.4840961548572,Medium,Plan visit this week and check demand for Vibrance Integral.,Current retailer stock is low | This area has not been visited recently
RTL_00356,TER_0046,Uttar Pradesh,Agra,Agra_T019,2026-03-20,16.0,14.0,19258.3,10.0,2.0,3592.93,2.0,0.13333333333333333,288,3,Good Stock,SY_TILT_250EC,Tilt 250 EC,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.510460251046025,60.869565217391305,16.9811320754717,2.054794520547945,1.7857142857142856,19.85354640140959,Low,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00357,TER_0046,Uttar Pradesh,Agra,Agra_T019,2026-03-20,16.0,32.0,37402.94,8.0,0.0,0.0,0.0,0.0,112,2,Good Stock,SY_CRU_350FS,Cruiser 350 FS,25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.463040446304045,84.78260869565217,16.9811320754717,8.561643835616438,1.7857142857142856,27.393608726812488,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00358,TER_0047,West Bengal,Bardhaman,Bardhaman_T014,2026-02-17,47.0,24.0,38509.020000000004,8.0,0.0,0.0,0.0,0.0,331,4,Good Stock,SY_VER_18EC,Vertimec 1.8 EC,14.0,2.0,1.155,0.0,1.0,2.0,0.0,0.0,0.0,3.3472803347280333,55.02717391304348,75.47169811320755,4.794520547945205,3.571428571428571,30.93163814065543,Low,Monitor retailer and schedule visit later.,This area has not been visited recently
RTL_00359,TER_0047,West Bengal,Bardhaman,Bardhaman_T014,2026-02-17,47.0,77.0,115699.29999999999,11.0,0.0,0.0,0.0,0.0,178,3,Good Stock,SY_TOP_15WP,Topik 15 WP,53.0,2.0,1.155,0.0,1.0,2.0,0.0,0.0,0.0,10.739191073919107,75.81521739130434,75.47169811320755,18.15068493150685,3.571428571428571,40.349646889512215,Medium,Plan visit this week and check demand for Topik 15 WP.,Current retailer stock is low | This area has not been visited recently
RTL_00360,TER_0047,West Bengal,Bardhaman,Bardhaman_T008,2026-03-07,29.0,225.0,286908.19,17.0,0.0,0.0,0.0,0.0,99,4,Good Stock,SY_AMI_250SC,Amistar 250 SC,122.0,1.0,1.81,0.0,1.0,1.0,1.0,0.0,0.0,31.380753138075313,86.54891304347827,41.509433962264154,41.78082191780822,1.7857142857142856,45.79903571098765,High,Visit retailer urgently and discuss restocking of Amistar 250 SC.,Current retailer stock is low
RTL_00361,TER_0047,West Bengal,Bardhaman,Bardhaman_T016,2026-03-07,29.0,58.0,83562.81,14.0,0.0,0.0,0.0,0.0,255,4,Good Stock,SY_TOP_15WP,Topik 15 WP,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.089260808926081,65.35326086956522,41.509433962264154,8.21917808219178,0.0,28.299856964850726,Low,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00362,TER_0047,West Bengal,Bardhaman,Bardhaman_T007,2026-03-23,13.0,51.0,70517.89,9.0,0.0,0.0,0.0,0.0,132,3,Good Stock,SY_SCO_250EC,Score 250 EC,25.0,5.0,2.22,1.0,4.0,4.0,0.0,0.0,0.0,7.112970711297072,82.06521739130434,11.320754716981133,8.561643835616438,8.928571428571429,27.09145022281104,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00363,TER_0047,West Bengal,Bardhaman,Bardhaman_T013,2026-02-19,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271,2,Good Stock,NA,General Crop Protection Product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.17934782608695,71.69811320754717,0.0,0.0,30.13445959803117,Low,Monitor retailer and schedule visit later.,This area has not been visited recently
RTL_00364,TER_0047,West Bengal,Bardhaman,Bardhaman_T012,2026-03-27,9.0,6.0,10909.64,2.0,0.0,0.0,0.0,0.0,106,2,Good Stock,SY_ALTO_5SC,Alto 5 SC,6.0,1.0,1.55,0.0,1.0,1.0,1.0,1.0,0.5,0.8368200836820083,85.59782608695652,3.7735849056603774,2.054794520547945,91.07142857142857,31.820581563200857,Low,Monitor retailer and schedule visit later.,Current retailer stock is low | Nearby grower engagement is high
RTL_00365,TER_0047,West Bengal,Bardhaman,Bardhaman_T016,2026-03-07,29.0,61.0,69474.36,6.0,0.0,0.0,0.0,0.0,57,2,Good Stock,SY_SCO_250EC,Score 250 EC,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.507670850767084,92.2554347826087,41.509433962264154,10.95890410958904,0.0,35.56188235977349,Medium,Plan visit this week and check demand for Score 250 EC.,Current retailer stock is low
RTL_00366,TER_0048,Maharashtra,Akola,Akola_T018,2025-11-10,146.0,66.0,88351.09,9.0,0.0,0.0,0.0,0.0,250,3,Good Stock,SY_CRU_350FS,Cruiser 350 FS,31.0,1.0,1.47,0.0,0.0,1.0,0.0,0.0,0.0,9.205020920502092,66.03260869565217,100.0,10.616438356164384,1.7857142857142856,41.04069563205976,Medium,Plan visit this week and check demand for Cruiser 350 FS.,This area has not been visited recently
RTL_00367,TER_0048,Maharashtra,Akola,Akola_T014,2026-01-25,70.0,76.0,129565.16,7.0,0.0,0.0,0.0,0.0,161,4,Good Stock,SY_KAV_75WP,Kavach 75 WP,53.0,1.0,1.97,0.0,1.0,1.0,1.0,0.0,0.0,10.599721059972106,78.125,100.0,18.15068493150685,1.7857142857142856,45.61234048628909,High,Visit retailer urgently and discuss restocking of Kavach 75 WP.,Current retailer stock is low | This area has not been visited recently
RTL_00368,TER_0048,Maharashtra,Akola,Akola_T015,2026-01-06,89.0,108.0,166005.63999999998,10.0,0.0,0.0,0.0,0.0,233,4,Good Stock,SY_MOV_60,Movondo,50.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.062761506276152,68.34239130434783,100.0,17.123287671232877,1.7857142857142856,44.35149085722616,High,Visit retailer urgently and discuss restocking of Movondo.,This area has not been visited recently
RTL_00369,TER_0048,Maharashtra,Akola,Akola_T017,2025-12-30,96.0,61.0,85445.89,15.0,5.0,7244.610000000001,2.0,0.08064516129032258,187,3,Good Stock,SY_CRU_350FS,Cruiser 350 FS,29.0,1.0,2.54,0.0,0.0,1.0,0.0,0.0,0.0,9.902370990237099,74.59239130434783,100.0,9.931506849315069,1.7857142857142856,43.28710657912678,Medium,Plan visit this week and check demand for Cruiser 350 FS.,Current retailer stock is low | This area has not been visited recently
RTL_00370,TER_0048,Maharashtra,Akola,Akola_T024,2025-11-23,133.0,235.0,296100.58,9.0,0.0,0.0,0.0,0.0,142,3,Good Stock,SY_TILT_250EC,Tilt 250 EC,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.77545327754533,80.70652173913044,100.0,68.15068493150685,0.0,60.23186915777224,High,Visit retailer urgently and discuss restocking of Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_00371,TER_0048,Maharashtra,Akola,Akola_T027,2025-12-30,96.0,229.0,232851.66,11.0,0.0,0.0,0.0,0.0,190,4,Good Stock,SY_TILT_250EC,Tilt 250 EC,142.0,2.0,0.9650000000000001,1.0,2.0,1.0,0.0,0.0,0.0,31.938633193863318,74.18478260869566,100.0,48.63013698630137,3.571428571428571,55.779449015420965,High,Visit retailer urgently and discuss restocking of Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently
